police_station,day_of_week,is_weekend,hour,total_violations_historical,n_distinct_junctions,top_junctions,latitude,longitude,vehicle_type,center_code
Adugodi,Thursday,False,0,29,4,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 11, 'share_pct': 37.9}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 9, 'share_pct': 31.0}, {'junction_name': 'No Junction', 'count': 8, 'share_pct': 27.6}, {'junction_name': 'BTP126 - Dairy Circle', 'count': 1, 'share_pct': 3.4}]",12.935382,77.6161645,SCOOTER,5.0
Adugodi,Thursday,False,1,20,4,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 15, 'share_pct': 75.0}, {'junction_name': 'BTP126 - Dairy Circle', 'count': 2, 'share_pct': 10.0}, {'junction_name': 'No Junction', 'count': 2, 'share_pct': 10.0}, {'junction_name': 'BTP133 - Adugodi Junction', 'count': 1, 'share_pct': 5.0}]",12.9362298,77.6159066,MOTOR CYCLE,5.0
Adugodi,Thursday,False,2,22,2,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 17, 'share_pct': 77.3}, {'junction_name': 'No Junction', 'count': 5, 'share_pct': 22.7}]",12.9351031,77.61595305,CAR,5.0
Adugodi,Thursday,False,3,25,2,"[{'junction_name': 'No Junction', 'count': 20, 'share_pct': 80.0}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 5, 'share_pct': 20.0}]",12.9321621,77.6229662,CAR,5.0
Adugodi,Thursday,False,4,13,2,"[{'junction_name': 'No Junction', 'count': 11, 'share_pct': 84.6}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 2, 'share_pct': 15.4}]",12.9309177,77.6328215,CAR,5.0
Adugodi,Thursday,False,5,36,4,"[{'junction_name': 'No Junction', 'count': 23, 'share_pct': 63.9}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 8, 'share_pct': 22.2}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 3, 'share_pct': 8.3}, {'junction_name': 'BTP134 - Mico Bande', 'count': 2, 'share_pct': 5.6}]",12.934149949999998,77.62549250000001,CAR,5.0
Adugodi,Thursday,False,6,18,5,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 50.0}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 5, 'share_pct': 27.8}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 2, 'share_pct': 11.1}, {'junction_name': 'BTP134 - Mico Bande', 'count': 1, 'share_pct': 5.6}, {'junction_name': 'BTP123 - 10th Cross, Wilson Garden', 'count': 1, 'share_pct': 5.6}]",12.9363353,77.61854994999999,CAR,5.0
Adugodi,Thursday,False,7,12,3,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 5, 'share_pct': 41.7}, {'junction_name': 'No Junction', 'count': 5, 'share_pct': 41.7}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 2, 'share_pct': 16.7}]",12.93533765,77.615174,SCOOTER,5.0
Adugodi,Thursday,False,8,9,2,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 6, 'share_pct': 66.7}, {'junction_name': 'No Junction', 'count': 3, 'share_pct': 33.3}]",12.9357796,77.6152486,SCOOTER,5.0
Adugodi,Thursday,False,9,1,1,"[{'junction_name': 'BTP133 - Adugodi Junction', 'count': 1, 'share_pct': 100.0}]",12.9445046,77.6074385,PASSENGER AUTO,5.0
Adugodi,Thursday,False,19,5,4,"[{'junction_name': 'BTP132 - Anepalya Junction', 'count': 2, 'share_pct': 40.0}, {'junction_name': 'BTP138 - Sarjapur Road Check Post', 'count': 1, 'share_pct': 20.0}, {'junction_name': 'No Junction', 'count': 1, 'share_pct': 20.0}, {'junction_name': 'BTP133 - Adugodi Junction', 'count': 1, 'share_pct': 20.0}]",12.9436193,77.6088661,LGV,5.0
Adugodi,Thursday,False,20,10,3,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 50.0}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 4, 'share_pct': 40.0}, {'junction_name': 'BTP133 - Adugodi Junction', 'count': 1, 'share_pct': 10.0}]",12.93049145,77.62477595,CAR,5.0
Adugodi,Thursday,False,21,9,2,"[{'junction_name': 'No Junction', 'count': 8, 'share_pct': 88.9}, {'junction_name': 'BTP134 - Mico Bande', 'count': 1, 'share_pct': 11.1}]",12.9334441,77.6229095,CAR,5.0
Adugodi,Thursday,False,22,7,3,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 42.9}, {'junction_name': 'BTP134 - Mico Bande', 'count': 3, 'share_pct': 42.9}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 1, 'share_pct': 14.3}]",12.9440991,77.6153667,CAR,5.0
Adugodi,Thursday,False,23,34,3,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 22, 'share_pct': 64.7}, {'junction_name': 'No Junction', 'count': 11, 'share_pct': 32.4}, {'junction_name': 'BTP126 - Dairy Circle', 'count': 1, 'share_pct': 2.9}]",12.935753649999999,77.61587645,SCOOTER,5.0
Adugodi,Tuesday,False,0,23,3,"[{'junction_name': 'No Junction', 'count': 15, 'share_pct': 65.2}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 6, 'share_pct': 26.1}, {'junction_name': 'BTP126 - Dairy Circle', 'count': 2, 'share_pct': 8.7}]",12.9353767,77.6203,CAR,5.0
Adugodi,Tuesday,False,1,24,4,"[{'junction_name': 'No Junction', 'count': 14, 'share_pct': 58.3}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 7, 'share_pct': 29.2}, {'junction_name': 'BTP134 - Mico Bande', 'count': 2, 'share_pct': 8.3}, {'junction_name': 'BTP126 - Dairy Circle', 'count': 1, 'share_pct': 4.2}]",12.9267582,77.63333165,CAR,5.0
Adugodi,Tuesday,False,2,51,3,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 26, 'share_pct': 51.0}, {'junction_name': 'No Junction', 'count': 21, 'share_pct': 41.2}, {'junction_name': 'BTP136 - Hosur-Tavarkere Road Junction', 'count': 4, 'share_pct': 7.8}]",12.936159,77.6161597,CAR,5.0
Adugodi,Tuesday,False,3,14,2,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 10, 'share_pct': 71.4}, {'junction_name': 'No Junction', 'count': 4, 'share_pct': 28.6}]",12.9361698,77.61606695,CAR,5.0
Adugodi,Tuesday,False,4,12,3,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 58.3}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 4, 'share_pct': 33.3}, {'junction_name': 'BTP134 - Mico Bande', 'count': 1, 'share_pct': 8.3}]",12.935423799999999,77.6273336,CAR,5.0
Adugodi,Tuesday,False,5,53,4,"[{'junction_name': 'No Junction', 'count': 22, 'share_pct': 41.5}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 15, 'share_pct': 28.3}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 15, 'share_pct': 28.3}, {'junction_name': 'BTP133 - Adugodi Junction', 'count': 1, 'share_pct': 1.9}]",12.9337675,77.6161646,CAR,5.0
Adugodi,Tuesday,False,6,44,4,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 22, 'share_pct': 50.0}, {'junction_name': 'No Junction', 'count': 18, 'share_pct': 40.9}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 3, 'share_pct': 6.8}, {'junction_name': 'BTP134 - Mico Bande', 'count': 1, 'share_pct': 2.3}]",12.935370899999999,77.61619189999999,CAR,5.0
Adugodi,Tuesday,False,7,10,3,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 5, 'share_pct': 50.0}, {'junction_name': 'No Junction', 'count': 3, 'share_pct': 30.0}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 2, 'share_pct': 20.0}]",12.9360449,77.61621195000001,SCOOTER,5.0
Adugodi,Tuesday,False,8,27,4,"[{'junction_name': 'No Junction', 'count': 20, 'share_pct': 74.1}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 5, 'share_pct': 18.5}, {'junction_name': 'BTP134 - Mico Bande', 'count': 1, 'share_pct': 3.7}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 1, 'share_pct': 3.7}]",12.939554,77.6202359,MOTOR CYCLE,5.0
Adugodi,Tuesday,False,9,1,1,"[{'junction_name': 'BTP134 - Mico Bande', 'count': 1, 'share_pct': 100.0}]",12.9445762,77.6027954,MOTOR CYCLE,5.0
Adugodi,Tuesday,False,10,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",12.9363752,77.6167292,CAR,5.0
Adugodi,Tuesday,False,12,1,1,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 1, 'share_pct': 100.0}]",12.9363228,77.6164216,SCOOTER,5.0
Adugodi,Tuesday,False,19,9,3,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 5, 'share_pct': 55.6}, {'junction_name': 'BTP134 - Mico Bande', 'count': 3, 'share_pct': 33.3}, {'junction_name': 'No Junction', 'count': 1, 'share_pct': 11.1}]",12.9361602,77.6155234,CAR,5.0
Adugodi,Tuesday,False,20,51,3,"[{'junction_name': 'No Junction', 'count': 49, 'share_pct': 96.1}, {'junction_name': 'BTP133 - Adugodi Junction', 'count': 1, 'share_pct': 2.0}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 1, 'share_pct': 2.0}]",12.9323283,77.6318394,CAR,5.0
Adugodi,Tuesday,False,21,29,3,"[{'junction_name': 'No Junction', 'count': 20, 'share_pct': 69.0}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 7, 'share_pct': 24.1}, {'junction_name': 'BTP133 - Adugodi Junction', 'count': 2, 'share_pct': 6.9}]",12.936382,77.6200508,SCOOTER,5.0
Adugodi,Tuesday,False,22,34,4,"[{'junction_name': 'No Junction', 'count': 20, 'share_pct': 58.8}, {'junction_name': 'BTP126 - Dairy Circle', 'count': 6, 'share_pct': 17.6}, {'junction_name': 'BTP133 - Adugodi Junction', 'count': 6, 'share_pct': 17.6}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 2, 'share_pct': 5.9}]",12.9371019,77.6194813,CAR,5.0
Adugodi,Tuesday,False,23,36,5,"[{'junction_name': 'No Junction', 'count': 17, 'share_pct': 47.2}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 10, 'share_pct': 27.8}, {'junction_name': 'BTP132 - Anepalya Junction', 'count': 7, 'share_pct': 19.4}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 1, 'share_pct': 2.8}, {'junction_name': 'BTP133 - Adugodi Junction', 'count': 1, 'share_pct': 2.8}]",12.936824,77.61604585,SCOOTER,5.0
Adugodi,Wednesday,False,0,6,2,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 83.3}, {'junction_name': 'BTP134 - Mico Bande', 'count': 1, 'share_pct': 16.7}]",12.936266700000001,77.62564515,CAR,5.0
Adugodi,Wednesday,False,1,11,4,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 63.6}, {'junction_name': 'BTP126 - Dairy Circle', 'count': 2, 'share_pct': 18.2}, {'junction_name': 'BTP134 - Mico Bande', 'count': 1, 'share_pct': 9.1}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 1, 'share_pct': 9.1}]",12.9371997,77.6230042,SCOOTER,5.0
Adugodi,Wednesday,False,2,35,4,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 23, 'share_pct': 65.7}, {'junction_name': 'No Junction', 'count': 8, 'share_pct': 22.9}, {'junction_name': 'BTP138 - Sarjapur Road Check Post', 'count': 3, 'share_pct': 8.6}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 1, 'share_pct': 2.9}]",12.9362064,77.6160693,SCOOTER,5.0
Adugodi,Wednesday,False,3,9,3,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 6, 'share_pct': 66.7}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 2, 'share_pct': 22.2}, {'junction_name': 'No Junction', 'count': 1, 'share_pct': 11.1}]",12.9360567,77.6158123,SCOOTER,5.0
Adugodi,Wednesday,False,4,112,4,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 47, 'share_pct': 42.0}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 35, 'share_pct': 31.2}, {'junction_name': 'No Junction', 'count': 29, 'share_pct': 25.9}, {'junction_name': 'BTP133 - Adugodi Junction', 'count': 1, 'share_pct': 0.9}]",12.9345691,77.61639615,SCOOTER,5.0
Adugodi,Wednesday,False,5,41,4,"[{'junction_name': 'No Junction', 'count': 26, 'share_pct': 63.4}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 10, 'share_pct': 24.4}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 4, 'share_pct': 9.8}, {'junction_name': 'BTP136 - Hosur-Tavarkere Road Junction', 'count': 1, 'share_pct': 2.4}]",12.934196,77.619709,SCOOTER,5.0
Adugodi,Wednesday,False,6,30,2,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 28, 'share_pct': 93.3}, {'junction_name': 'No Junction', 'count': 2, 'share_pct': 6.7}]",12.9357601,77.61470274999999,SCOOTER,5.0
Adugodi,Wednesday,False,7,21,3,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 14, 'share_pct': 66.7}, {'junction_name': 'No Junction', 'count': 6, 'share_pct': 28.6}, {'junction_name': 'BTP136 - Hosur-Tavarkere Road Junction', 'count': 1, 'share_pct': 4.8}]",12.9357537,77.6149966,SCOOTER,5.0
Adugodi,Wednesday,False,8,16,2,"[{'junction_name': 'No Junction', 'count': 13, 'share_pct': 81.2}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 3, 'share_pct': 18.8}]",12.9371541,77.62030965,SCOOTER,5.0
Adugodi,Wednesday,False,9,11,1,"[{'junction_name': 'BTP135 - UCO Bank Junction', 'count': 11, 'share_pct': 100.0}]",12.9348251,77.615956,SCOOTER,5.0
Adugodi,Wednesday,False,10,1,1,"[{'junction_name': 'BTP133 - Adugodi Junction', 'count': 1, 'share_pct': 100.0}]",12.9441275,77.6093354,SCOOTER,5.0
Adugodi,Wednesday,False,19,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",12.93967465,77.6197158,CAR,5.0
Adugodi,Wednesday,False,20,28,2,"[{'junction_name': 'No Junction', 'count': 23, 'share_pct': 82.1}, {'junction_name': 'BTP136 - Hosur-Tavarkere Road Junction', 'count': 5, 'share_pct': 17.9}]",12.9358,77.61969135000001,CAR,5.0
Adugodi,Wednesday,False,21,28,3,"[{'junction_name': 'No Junction', 'count': 20, 'share_pct': 71.4}, {'junction_name': 'BTP133 - Adugodi Junction', 'count': 4, 'share_pct': 14.3}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 4, 'share_pct': 14.3}]",12.93933415,77.61899955000001,CAR,5.0
Adugodi,Wednesday,False,22,62,6,"[{'junction_name': 'No Junction', 'count': 40, 'share_pct': 64.5}, {'junction_name': 'BTP126 - Dairy Circle', 'count': 13, 'share_pct': 21.0}, {'junction_name': 'BTP133 - Adugodi Junction', 'count': 3, 'share_pct': 4.8}, {'junction_name': 'BTP140 - Madiwala Check Post', 'count': 2, 'share_pct': 3.2}, {'junction_name': 'BTP136 - Hosur-Tavarkere Road Junction', 'count': 2, 'share_pct': 3.2}, {'junction_name': 'BTP138 - Sarjapur Road Check Post', 'count': 2, 'share_pct': 3.2}]",12.9369256,77.6201109,CAR,5.0
Adugodi,Wednesday,False,23,46,3,"[{'junction_name': 'No Junction', 'count': 38, 'share_pct': 82.6}, {'junction_name': 'BTP135 - UCO Bank Junction', 'count': 7, 'share_pct': 15.2}, {'junction_name': 'BTP126 - Dairy Circle', 'count': 1, 'share_pct': 2.2}]",12.9362918,77.6229649,CAR,5.0
Ashok Nagar,Friday,False,0,79,4,"[{'junction_name': 'BTP172 - Nanjappa Circle', 'count': 36, 'share_pct': 45.6}, {'junction_name': 'No Junction', 'count': 20, 'share_pct': 25.3}, {'junction_name': 'BTP099 - Cash Pharmacy, Residency Road', 'count': 16, 'share_pct': 20.3}, {'junction_name': 'BTP100 - Richmond Circle', 'count': 7, 'share_pct': 8.9}]",12.9619675,77.5995836,SCOOTER,8.0
Ashok Nagar,Friday,False,1,34,6,"[{'junction_name': 'BTP172 - Nanjappa Circle', 'count': 12, 'share_pct': 35.3}, {'junction_name': 'BTP100 - Richmond Circle', 'count': 6, 'share_pct': 17.6}, {'junction_name': 'BTP099 - Cash Pharmacy, Residency Road', 'count': 6, 'share_pct': 17.6}, {'junction_name': 'No Junction', 'count': 5, 'share_pct': 14.7}, {'junction_name': 'BTP051 - Safina Plaza Junction', 'count': 4, 'share_pct': 11.8}, {'junction_name': 'BTP141 - Palmgroove Junction', 'count': 1, 'share_pct': 2.9}]",12.96602145,77.6007228,CAR,8.0
Ashok Nagar,Friday,False,2,14,2,"[{'junction_name': 'BTP172 - Nanjappa Circle', 'count': 9, 'share_pct': 64.3}, {'junction_name': 'No Junction', 'count': 5, 'share_pct': 35.7}]",12.96154975,77.60067964999999,MOTOR CYCLE,8.0
Ashok Nagar,Friday,False,3,12,3,"[{'junction_name': 'BTP099 - Cash Pharmacy, Residency Road', 'count': 9, 'share_pct': 75.0}, {'junction_name': 'No Junction', 'count': 2, 'share_pct': 16.7}, {'junction_name': 'BTP141 - Palmgroove Junction', 'count': 1, 'share_pct': 8.3}]",12.96878435,77.60196225,CAR,8.0
Ashok Nagar,Friday,False,4,14,2,"[{'junction_name': 'BTP172 - Nanjappa Circle', 'count': 10, 'share_pct': 71.4}, {'junction_name': 'No Junction', 'count': 4, 'share_pct': 28.6}]",12.9614887,77.5994868,MOTOR CYCLE,8.0
Ashok Nagar,Friday,False,5,16,3,"[{'junction_name': 'No Junction', 'count': 12, 'share_pct': 75.0}, {'junction_name': 'BTP132 - Anepalya Junction', 'count': 3, 'share_pct': 18.8}, {'junction_name': 'BTP172 - Nanjappa Circle', 'count': 1, 'share_pct': 6.2}]",12.9699734,77.60686975,PASSENGER AUTO,8.0
Ashok Nagar,Friday,False,6,17,3,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 52.9}, {'junction_name': 'BTP100 - Richmond Circle', 'count': 5, 'share_pct': 29.4}, {'junction_name': 'BTP172 - Nanjappa Circle', 'count': 3, 'share_pct': 17.6}]",12.9627438,77.6076804,SCOOTER,8.0
Ashok Nagar,Friday,False,7,15,1,"[{'junction_name': 'No Junction', 'count': 15, 'share_pct': 100.0}]",12.9731879,77.6073347,SCOOTER,8.0
Ashok Nagar,Friday,False,8,1,1,"[{'junction_name': 'BTP051 - Safina Plaza Junction', 'count': 1, 'share_pct': 100.0}]",12.974877642047268,77.60799395816399,SCOOTER,8.0
Ashok Nagar,Friday,False,11,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",12.9725327,77.6071776,PASSENGER AUTO,8.0
Ashok Nagar,Friday,False,19,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",12.9675991,77.607927,CAR,8.0
Ashok Nagar,Friday,False,20,39,2,"[{'junction_name': 'No Junction', 'count': 26, 'share_pct': 66.7}, {'junction_name': 'BTP172 - Nanjappa Circle', 'count': 13, 'share_pct': 33.3}]",12.96921200352418,77.60628154875096,SCOOTER,8.0
Ashok Nagar,Friday,False,21,23,3,"[{'junction_name': 'No Junction', 'count': 13, 'share_pct': 56.5}, {'junction_name': 'BTP172 - Nanjappa Circle', 'count': 8, 'share_pct': 34.8}, {'junction_name': 'BTP132 - Anepalya Junction', 'count': 2, 'share_pct': 8.7}]",12.9614079,77.606628,CAR,8.0
Ashok Nagar,Friday,False,22,135,5,"[{'junction_name': 'BTP100 - Richmond Circle', 'count': 54, 'share_pct': 40.0}, {'junction_name': 'BTP101 - Blood Bank Circle, KH Road', 'count': 43, 'share_pct': 31.9}, {'junction_name': 'No Junction', 'count': 18, 'share_pct': 13.3}, {'junction_name': 'BTP172 - Nanjappa Circle', 'count': 13, 'share_pct': 9.6}, {'junction_name': 'BTP132 - Anepalya Junction', 'count': 7, 'share_pct': 5.2}]",12.9621831,77.598353,SCOOTER,8.0
Ashok Nagar,Friday,False,23,73,4,"[{'junction_name': 'BTP172 - Nanjappa Circle', 'count': 31, 'share_pct': 42.5}, {'junction_name': 'No Junction', 'count': 22, 'share_pct': 30.1}, {'junction_name': 'BTP100 - Richmond Circle', 'count': 13, 'share_pct': 17.8}, {'junction_name': 'BTP101 - Blood Bank Circle, KH Road', 'count': 7, 'share_pct': 9.6}]",12.9620274,77.5989321,SCOOTER,8.0
Ashok Nagar,Monday,False,0,8,4,"[{'junction_name': 'No Junction', 'count': 5, 'share_pct': 62.5}, {'junction_name': 'BTP099 - Cash Pharmacy, Residency Road', 'count': 1, 'share_pct': 12.5}, {'junction_name': 'BTP100 - Richmond Circle', 'count': 1, 'share_pct': 12.5}, {'junction_name': 'BTP141 - Palmgroove Junction', 'count': 1, 'share_pct': 12.5}]",12.9660472,77.6109575,CAR,8.0
Ashok Nagar,Monday,False,1,10,2,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 90.0}, {'junction_name': 'BTP142 - Lower Agram Road Junction', 'count': 1, 'share_pct': 10.0}]",12.9733175,77.6109275,MOTOR CYCLE,8.0
Ashok Nagar,Monday,False,2,14,3,"[{'junction_name': 'No Junction', 'count': 8, 'share_pct': 57.1}, {'junction_name': 'BTP051 - Safina Plaza Junction', 'count': 3, 'share_pct': 21.4}, {'junction_name': 'BTP100 - Richmond Circle', 'count': 3, 'share_pct': 21.4}]",12.97431435,77.60789865000001,CAR,8.0
Ashok Nagar,Monday,False,3,17,2,"[{'junction_name': 'No Junction', 'count': 13, 'share_pct': 76.5}, {'junction_name': 'BTP141 - Palmgroove Junction', 'count': 4, 'share_pct': 23.5}]",12.9701907,77.6090603,CAR,8.0
Ashok Nagar,Monday,False,4,27,3,"[{'junction_name': 'No Junction', 'count': 19, 'share_pct': 70.4}, {'junction_name': 'BTP051 - Safina Plaza Junction', 'count': 7, 'share_pct': 25.9}, {'junction_name': 'BTP101 - Blood Bank Circle, KH Road', 'count': 1, 'share_pct': 3.7}]",12.9727207,77.6079118,CAR,8.0
Ashok Nagar,Monday,False,5,36,2,"[{'junction_name': 'No Junction', 'count': 28, 'share_pct': 77.8}, {'junction_name': 'BTP051 - Safina Plaza Junction', 'count': 8, 'share_pct': 22.2}]",12.9742389,77.6077408,MOTOR CYCLE,8.0
Ashok Nagar,Monday,False,6,41,1,"[{'junction_name': 'No Junction', 'count': 41, 'share_pct': 100.0}]",12.9721721,77.6075736,CAR,8.0
Ashok Nagar,Monday,False,7,33,2,"[{'junction_name': 'No Junction', 'count': 29, 'share_pct': 87.9}, {'junction_name': 'BTP142 - Lower Agram Road Junction', 'count': 4, 'share_pct': 12.1}]",12.9698778,77.6102735,SCOOTER,8.0
Ashok Nagar,Monday,False,8,34,3,"[{'junction_name': 'No Junction', 'count': 26, 'share_pct': 76.5}, {'junction_name': 'BTP132 - Anepalya Junction', 'count': 4, 'share_pct': 11.8}, {'junction_name': 'BTP142 - Lower Agram Road Junction', 'count': 4, 'share_pct': 11.8}]",12.9700463,77.60807275,SCOOTER,8.0
Ashok Nagar,Monday,False,9,11,3,"[{'junction_name': 'No Junction', 'count': 8, 'share_pct': 72.7}, {'junction_name': 'BTP051 - Safina Plaza Junction', 'count': 2, 'share_pct': 18.2}, {'junction_name': 'BTP100 - Richmond Circle', 'count': 1, 'share_pct': 9.1}]",12.9739946,77.6076818,SCOOTER,8.0
Ashok Nagar,Monday,False,10,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",12.9738071,77.6084103,CAR,8.0
Ashok Nagar,Monday,False,11,6,1,"[{'junction_name': 'No Junction', 'count': 6, 'share_pct': 100.0}]",12.96168385,77.6142334,PASSENGER AUTO,8.0
Ashok Nagar,Monday,False,19,23,2,"[{'junction_name': 'No Junction', 'count': 18, 'share_pct': 78.3}, {'junction_name': 'BTP132 - Anepalya Junction', 'count': 5, 'share_pct': 21.7}]",12.9701758,77.6069518,CAR,8.0
Ashok Nagar,Monday,False,20,6,2,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 66.7}, {'junction_name': 'BTP099 - Cash Pharmacy, Residency Road', 'count': 2, 'share_pct': 33.3}]",12.9732691,77.61092375000001,SCOOTER,8.0
